0,0,0,0,0,0,0,0,0,0,0,50,80,75,90
0,0,0,0,0,0,0,0,0,0,0,50,80,75,90
0,0,0,0,0,0,0,0,0,0,0,50,80,75,90
0,0,0,0,0,0,0,0,0,0,0,50,80,75,90
0,0,0,0,0,0,0,0,0,0,0,50,80,75,90
0,0,0,0,0,0,0,0,0,0,0,50,80,75,90
0,0,0,0,0,0,0,0,0,0,0,50,80,75,90
0,0,0,0,0,0,0,0,0,0,0,50,80,75,90
0,0,0,0,0,0,0,0,0,0,0,50,80,75,90
0,0,0,0,0,0,0,0,0,0,0,50,80,75,90
